Plate Num,Plate_Name,Well_Num,Strain,Lifespan est (days),Healthspan est (days),Time (days),Activity (a.u.)
11,WI_JX_6A,14,MY16,NaN,NaN,23.0,-65.0
11,WI_JX_6A,14,MY16,NaN,NaN,23.5,-64.1
11,WI_JX_6A,14,MY16,NaN,NaN,24.0,-52.1
11,WI_JX_6A,14,MY16,NaN,NaN,24.5,-33.3
11,WI_JX_6A,14,MY16,NaN,NaN,25.0,-15.5
11,WI_JX_6A,14,MY16,NaN,NaN,25.5,-12.5
11,WI_JX_6A,14,MY16,NaN,NaN,26.0,-25.5
11,WI_JX_6A,14,MY16,NaN,NaN,26.5,-41.9
11,WI_JX_6A,14,MY16,NaN,NaN,27.0,-55.0
11,WI_JX_6A,14,MY16,NaN,NaN,27.5,-63.7
11,WI_JX_6A,14,MY16,NaN,NaN,28.0,-69.2
11,WI_JX_6A,14,MY16,NaN,NaN,28.5,-71.5
11,WI_JX_6A,14,MY16,NaN,NaN,29.0,-69.0
11,WI_JX_6A,14,MY16,NaN,NaN,29.5,-59.2
11,WI_JX_6A,14,MY16,NaN,NaN,30.0,-40.6
11,WI_JX_6A,14,MY16,NaN,NaN,30.5,-14.2
11,WI_JX_6A,14,MY16,NaN,NaN,31.0,12.5
11,WI_JX_6A,14,MY16,NaN,NaN,31.5,23.3
11,WI_JX_6A,14,MY16,NaN,NaN,32.0,15.1
11,WI_JX_6A,14,MY16,NaN,NaN,32.5,-2.6
11,WI_JX_6A,14,MY16,NaN,NaN,33.0,-22.3
11,WI_JX_6A,14,MY16,NaN,NaN,33.5,-38.4
11,WI_JX_6A,14,MY16,NaN,NaN,35.0,-49.9
11,WI_JX_6A,14,MY16,NaN,NaN,35.4,-56.2
11,WI_JX_6A,14,MY16,NaN,NaN,36.0,-57.5
11,WI_JX_6A,14,MY16,NaN,NaN,36.4,-55.5
11,WI_JX_6A,14,MY16,NaN,NaN,37.0,-53.3
11,WI_JX_6A,14,MY16,NaN,NaN,37.4,-54.1
11,WI_JX_6A,14,MY16,NaN,NaN,38.0,-56.8
11,WI_JX_6A,14,MY16,NaN,NaN,38.4,-58.1
11,WI_JX_6A,14,MY16,NaN,NaN,39.0,-56.7
11,WI_JX_6A,14,MY16,NaN,NaN,39.4,-54.8
11,WI_JX_6A,14,MY16,NaN,NaN,40.0,-54.9
11,WI_JX_6A,14,MY16,NaN,NaN,40.4,-57.2
11,WI_JX_6A,14,MY16,NaN,NaN,41.0,-59.3
11,WI_JX_6A,14,MY16,NaN,NaN,41.4,-60.3
11,WI_JX_6A,14,MY16,NaN,NaN,42.0,-60.0
11,WI_JX_6A,14,MY16,NaN,NaN,42.4,-58.1
11,WI_JX_6A,14,MY16,NaN,NaN,43.0,-54.8
11,WI_JX_6A,14,MY16,NaN,NaN,43.4,-51.1
11,WI_JX_6A,14,MY16,NaN,NaN,44.0,-47.8
11,WI_JX_6A,14,MY16,NaN,NaN,44.4,-46.0
11,WI_JX_6A,15,EG4725,17.2,11.8,0.0,965.7
11,WI_JX_6A,15,EG4725,17.2,11.8,0.1,17036.1
11,WI_JX_6A,15,EG4725,17.2,11.8,0.4,33684.0
11,WI_JX_6A,15,EG4725,17.2,11.8,1.0,50323.0
11,WI_JX_6A,15,EG4725,17.2,11.8,1.4,64825.8
11,WI_JX_6A,15,EG4725,17.2,11.8,2.0,74571.7
11,WI_JX_6A,15,EG4725,17.2,11.8,2.4,77905.5
11,WI_JX_6A,15,EG4725,17.2,11.8,3.0,74636.7
11,WI_JX_6A,15,EG4725,17.2,11.8,3.4,66455.0
11,WI_JX_6A,15,EG4725,17.2,11.8,4.0,55902.4
11,WI_JX_6A,15,EG4725,17.2,11.8,4.4,45769.9
11,WI_JX_6A,15,EG4725,17.2,11.8,5.0,38202.7
11,WI_JX_6A,15,EG4725,17.2,11.8,5.4,33270.3
11,WI_JX_6A,15,EG4725,17.2,11.8,6.0,30128.7
11,WI_JX_6A,15,EG4725,17.2,11.8,6.4,28199.5
11,WI_JX_6A,15,EG4725,17.2,11.8,7.0,27092.3
11,WI_JX_6A,15,EG4725,17.2,11.8,7.5,26168.5
11,WI_JX_6A,15,EG4725,17.2,11.8,8.0,24848.5
11,WI_JX_6A,15,EG4725,17.2,11.8,8.5,23069.8
11,WI_JX_6A,15,EG4725,17.2,11.8,9.0,21347.1
11,WI_JX_6A,15,EG4725,17.2,11.8,9.5,19786.9
11,WI_JX_6A,15,EG4725,17.2,11.8,10.0,17929.1
11,WI_JX_6A,15,EG4725,17.2,11.8,10.5,15553.7
11,WI_JX_6A,15,EG4725,17.2,11.8,11.0,13144.7
11,WI_JX_6A,15,EG4725,17.2,11.8,11.5,11254.9
11,WI_JX_6A,15,EG4725,17.2,11.8,12.0,9985.1
11,WI_JX_6A,15,EG4725,17.2,11.8,12.5,9119.7
11,WI_JX_6A,15,EG4725,17.2,11.8,13.0,8450.9
11,WI_JX_6A,15,EG4725,17.2,11.8,13.5,7842.5
11,WI_JX_6A,15,EG4725,17.2,11.8,14.0,7203.9
11,WI_JX_6A,15,EG4725,17.2,11.8,14.5,6534.6
11,WI_JX_6A,15,EG4725,17.2,11.8,15.0,5932.2
11,WI_JX_6A,15,EG4725,17.2,11.8,15.5,5420.2
11,WI_JX_6A,15,EG4725,17.2,11.8,16.0,4987.3
11,WI_JX_6A,15,EG4725,17.2,11.8,16.5,4592.4
11,WI_JX_6A,15,EG4725,17.2,11.8,17.0,4246.8
11,WI_JX_6A,15,EG4725,17.2,11.8,17.5,3969.7
11,WI_JX_6A,15,EG4725,17.2,11.8,18.0,3637.4
11,WI_JX_6A,15,EG4725,17.2,11.8,18.5,3133.0
11,WI_JX_6A,15,EG4725,17.2,11.8,19.0,2526.6
11,WI_JX_6A,15,EG4725,17.2,11.8,19.5,1957.8
11,WI_JX_6A,15,EG4725,17.2,11.8,20.0,1499.1
11,WI_JX_6A,15,EG4725,17.2,11.8,20.5,1136.6
11,WI_JX_6A,15,EG4725,17.2,11.8,21.0,840.3
11,WI_JX_6A,15,EG4725,17.2,11.8,21.5,616.9
11,WI_JX_6A,15,EG4725,17.2,11.8,22.0,476.7
11,WI_JX_6A,15,EG4725,17.2,11.8,22.5,406.4
11,WI_JX_6A,15,EG4725,17.2,11.8,23.0,378.0
11,WI_JX_6A,15,EG4725,17.2,11.8,23.5,356.5
11,WI_JX_6A,15,EG4725,17.2,11.8,24.0,324.5
11,WI_JX_6A,15,EG4725,17.2,11.8,24.5,277.7
11,WI_JX_6A,15,EG4725,17.2,11.8,25.0,221.6
11,WI_JX_6A,15,EG4725,17.2,11.8,25.5,158.1
11,WI_JX_6A,15,EG4725,17.2,11.8,26.0,84.6
11,WI_JX_6A,15,EG4725,17.2,11.8,26.5,16.0
11,WI_JX_6A,15,EG4725,17.2,11.8,27.0,-31.0
11,WI_JX_6A,15,EG4725,17.2,11.8,27.5,-48.8
11,WI_JX_6A,15,EG4725,17.2,11.8,28.0,-39.5
11,WI_JX_6A,15,EG4725,17.2,11.8,28.5,-21.0
11,WI_JX_6A,15,EG4725,17.2,11.8,29.0,-10.0
11,WI_JX_6A,15,EG4725,17.2,11.8,29.5,-5.6
11,WI_JX_6A,15,EG4725,17.2,11.8,30.0,9.8
11,WI_JX_6A,15,EG4725,17.2,11.8,30.5,48.7
11,WI_JX_6A,15,EG4725,17.2,11.8,31.0,96.5
11,WI_JX_6A,15,EG4725,17.2,11.8,31.5,115.7
11,WI_JX_6A,15,EG4725,17.2,11.8,32.0,93.3
11,WI_JX_6A,15,EG4725,17.2,11.8,32.5,48.7
11,WI_JX_6A,15,EG4725,17.2,11.8,33.0,1.8
11,WI_JX_6A,15,EG4725,17.2,11.8,33.5,-37.0
11,WI_JX_6A,15,EG4725,17.2,11.8,35.0,-65.3
11,WI_JX_6A,15,EG4725,17.2,11.8,35.4,-80.6
11,WI_JX_6A,15,EG4725,17.2,11.8,36.0,-83.3
11,WI_JX_6A,15,EG4725,17.2,11.8,36.4,-77.4
11,WI_JX_6A,15,EG4725,17.2,11.8,37.0,-65.7
11,WI_JX_6A,15,EG4725,17.2,11.8,37.4,-54.6
11,WI_JX_6A,15,EG4725,17.2,11.8,38.0,-55.9
11,WI_JX_6A,15,EG4725,17.2,11.8,38.4,-72.1
11,WI_JX_6A,15,EG4725,17.2,11.8,39.0,-94.2
11,WI_JX_6A,15,EG4725,17.2,11.8,39.4,-114.6
11,WI_JX_6A,15,EG4725,17.2,11.8,40.0,-130.9
11,WI_JX_6A,15,EG4725,17.2,11.8,40.4,-143.8
11,WI_JX_6A,15,EG4725,17.2,11.8,41.0,-154.7
11,WI_JX_6A,15,EG4725,17.2,11.8,41.4,-163.5
11,WI_JX_6A,15,EG4725,17.2,11.8,42.0,-168.9
11,WI_JX_6A,15,EG4725,17.2,11.8,42.4,-169.5
11,WI_JX_6A,15,EG4725,17.2,11.8,43.0,-165.5
11,WI_JX_6A,15,EG4725,17.2,11.8,43.4,-159.0
11,WI_JX_6A,15,EG4725,17.2,11.8,44.0,-152.5
11,WI_JX_6A,15,EG4725,17.2,11.8,44.4,-149.5
11,WI_JX_6A,16,JU258,NaN,NaN,0.0,1056.3
11,WI_JX_6A,16,JU258,NaN,NaN,0.1,3205.8
11,WI_JX_6A,16,JU258,NaN,NaN,0.4,5481.3
11,WI_JX_6A,16,JU258,NaN,NaN,1.0,7954.8
11,WI_JX_6A,16,JU258,NaN,NaN,1.4,10552.1
11,WI_JX_6A,16,JU258,NaN,NaN,2.0,13147.4
11,WI_JX_6A,16,JU258,NaN,NaN,2.4,15451.2
11,WI_JX_6A,16,JU258,NaN,NaN,3.0,17227.5
11,WI_JX_6A,16,JU258,NaN,NaN,3.4,18631.5
11,WI_JX_6A,16,JU258,NaN,NaN,4.0,19426.4
11,WI_JX_6A,16,JU258,NaN,NaN,4.4,19237.5
11,WI_JX_6A,16,JU258,NaN,NaN,5.0,17872.6
11,WI_JX_6A,16,JU258,NaN,NaN,5.4,15416.9
11,WI_JX_6A,16,JU258,NaN,NaN,6.0,12531.4
11,WI_JX_6A,16,JU258,NaN,NaN,6.4,9848.4
11,WI_JX_6A,16,JU258,NaN,NaN,7.0,7574.6
11,WI_JX_6A,16,JU258,NaN,NaN,7.5,5764.6
11,WI_JX_6A,16,JU258,NaN,NaN,8.0,4452.7
11,WI_JX_6A,16,JU258,NaN,NaN,8.5,3507.5
11,WI_JX_6A,16,JU258,NaN,NaN,9.0,2782.2
11,WI_JX_6A,16,JU258,NaN,NaN,9.5,2184.7
11,WI_JX_6A,16,JU258,NaN,NaN,10.0,1739.4
11,WI_JX_6A,16,JU258,NaN,NaN,10.5,1425.4
11,WI_JX_6A,16,JU258,NaN,NaN,11.0,1181.8
11,WI_JX_6A,16,JU258,NaN,NaN,11.5,934.6
11,WI_JX_6A,16,JU258,NaN,NaN,12.0,677.5
11,WI_JX_6A,16,JU258,NaN,NaN,12.5,453.0
11,WI_JX_6A,16,JU258,NaN,NaN,13.0,284.1
11,WI_JX_6A,16,JU258,NaN,NaN,13.5,172.4
11,WI_JX_6A,16,JU258,NaN,NaN,14.0,110.6
11,WI_JX_6A,16,JU258,NaN,NaN,14.5,83.7
11,WI_JX_6A,16,JU258,NaN,NaN,15.0,74.9
11,WI_JX_6A,16,JU258,NaN,NaN,15.5,72.6
11,WI_JX_6A,16,JU258,NaN,NaN,16.0,66.4
11,WI_JX_6A,16,JU258,NaN,NaN,16.5,52.4
11,WI_JX_6A,16,JU258,NaN,NaN,17.0,33.9
11,WI_JX_6A,16,JU258,NaN,NaN,17.5,14.1
11,WI_JX_6A,16,JU258,NaN,NaN,18.0,-2.9
11,WI_JX_6A,16,JU258,NaN,NaN,18.5,-13.8
11,WI_JX_6A,16,JU258,NaN,NaN,19.0,-17.0
11,WI_JX_6A,16,JU258,NaN,NaN,19.5,-13.4
11,WI_JX_6A,16,JU258,NaN,NaN,20.0,-5.5
11,WI_JX_6A,16,JU258,NaN,NaN,20.5,3.4
11,WI_JX_6A,16,JU258,NaN,NaN,21.0,8.3
11,WI_JX_6A,16,JU258,NaN,NaN,21.5,6.2
11,WI_JX_6A,16,JU258,NaN,NaN,22.0,-1.6
11,WI_JX_6A,16,JU258,NaN,NaN,22.5,-12.5
11,WI_JX_6A,16,JU258,NaN,NaN,23.0,-23.8
11,WI_JX_6A,16,JU258,NaN,NaN,23.5,-32.7
11,WI_JX_6A,16,JU258,NaN,NaN,24.0,-37.9
11,WI_JX_6A,16,JU258,NaN,NaN,24.5,-40.0
11,WI_JX_6A,16,JU258,NaN,NaN,25.0,-40.3
11,WI_JX_6A,16,JU258,NaN,NaN,25.5,-40.6
11,WI_JX_6A,16,JU258,NaN,NaN,26.0,-41.2
11,WI_JX_6A,16,JU258,NaN,NaN,26.5,-41.9
11,WI_JX_6A,16,JU258,NaN,NaN,27.0,-42.4
11,WI_JX_6A,16,JU258,NaN,NaN,27.5,-42.7
11,WI_JX_6A,16,JU258,NaN,NaN,28.0,-42.6
11,WI_JX_6A,16,JU258,NaN,NaN,28.5,-42.1
11,WI_JX_6A,16,JU258,NaN,NaN,29.0,-40.7
11,WI_JX_6A,16,JU258,NaN,NaN,29.5,-38.1
11,WI_JX_6A,16,JU258,NaN,NaN,30.0,-33.7
11,WI_JX_6A,16,JU258,NaN,NaN,30.5,-27.8
11,WI_JX_6A,16,JU258,NaN,NaN,31.0,-22.1
11,WI_JX_6A,16,JU258,NaN,NaN,31.5,-20.8
11,WI_JX_6A,16,JU258,NaN,NaN,32.0,-24.2
11,WI_JX_6A,16,JU258,NaN,NaN,32.5,-28.6
11,WI_JX_6A,16,JU258,NaN,NaN,33.0,-31.9
11,WI_JX_6A,16,JU258,NaN,NaN,33.5,-33.7
11,WI_JX_6A,16,JU258,NaN,NaN,35.0,-34.4
11,WI_JX_6A,16,JU258,NaN,NaN,35.4,-34.5
11,WI_JX_6A,16,JU258,NaN,NaN,36.0,-34.9
11,WI_JX_6A,16,JU258,NaN,NaN,36.4,-36.2
11,WI_JX_6A,16,JU258,NaN,NaN,37.0,-38.1
11,WI_JX_6A,16,JU258,NaN,NaN,37.4,-40.2
11,WI_JX_6A,16,JU258,NaN,NaN,38.0,-42.1
11,WI_JX_6A,16,JU258,NaN,NaN,38.4,-42.5
11,WI_JX_6A,16,JU258,NaN,NaN,39.0,-40.5
11,WI_JX_6A,16,JU258,NaN,NaN,39.4,-38.1
11,WI_JX_6A,16,JU258,NaN,NaN,40.0,-37.6
11,WI_JX_6A,16,JU258,NaN,NaN,40.4,-38.7
11,WI_JX_6A,16,JU258,NaN,NaN,41.0,-39.6
11,WI_JX_6A,16,JU258,NaN,NaN,41.4,-39.7
11,WI_JX_6A,16,JU258,NaN,NaN,42.0,-38.8
11,WI_JX_6A,16,JU258,NaN,NaN,42.4,-36.5
11,WI_JX_6A,16,JU258,NaN,NaN,43.0,-33.0
11,WI_JX_6A,16,JU258,NaN,NaN,43.4,-29.8
11,WI_JX_6A,16,JU258,NaN,NaN,44.0,-29.5
11,WI_JX_6A,16,JU258,NaN,NaN,44.4,-33.0
11,WI_JX_6A,17,DL238,NaN,NaN,0.0,1341.7
11,WI_JX_6A,17,DL238,NaN,NaN,0.1,4723.9
11,WI_JX_6A,17,DL238,NaN,NaN,0.4,8113.1
11,WI_JX_6A,17,DL238,NaN,NaN,1.0,11537.9
11,WI_JX_6A,17,DL238,NaN,NaN,1.4,15068.8
11,WI_JX_6A,17,DL238,NaN,NaN,2.0,18619.8
11,WI_JX_6A,17,DL238,NaN,NaN,2.4,22042.4
11,WI_JX_6A,17,DL238,NaN,NaN,3.0,24896.9
11,WI_JX_6A,17,DL238,NaN,NaN,3.4,26469.5
11,WI_JX_6A,17,DL238,NaN,NaN,4.0,26149.5
11,WI_JX_6A,17,DL238,NaN,NaN,4.4,24110.9
11,WI_JX_6A,17,DL238,NaN,NaN,5.0,21091.0
11,WI_JX_6A,17,DL238,NaN,NaN,5.4,17518.9
11,WI_JX_6A,17,DL238,NaN,NaN,6.0,13592.6
11,WI_JX_6A,17,DL238,NaN,NaN,6.4,9724.2
11,WI_JX_6A,17,DL238,NaN,NaN,7.0,6509.3
11,WI_JX_6A,17,DL238,NaN,NaN,7.5,4178.1
11,WI_JX_6A,17,DL238,NaN,NaN,8.0,2628.8
11,WI_JX_6A,17,DL238,NaN,NaN,8.5,1635.1
11,WI_JX_6A,17,DL238,NaN,NaN,9.0,1053.7
11,WI_JX_6A,17,DL238,NaN,NaN,9.5,731.2
11,WI_JX_6A,17,DL238,NaN,NaN,10.0,534.7
11,WI_JX_6A,17,DL238,NaN,NaN,10.5,404.1
11,WI_JX_6A,17,DL238,NaN,NaN,11.0,316.5
11,WI_JX_6A,17,DL238,NaN,NaN,11.5,246.1
11,WI_JX_6A,17,DL238,NaN,NaN,12.0,197.3
11,WI_JX_6A,17,DL238,NaN,NaN,12.5,162.7
11,WI_JX_6A,17,DL238,NaN,NaN,13.0,134.9
11,WI_JX_6A,17,DL238,NaN,NaN,13.5,118.6
11,WI_JX_6A,17,DL238,NaN,NaN,14.0,106.3
11,WI_JX_6A,17,DL238,NaN,NaN,14.5,90.5
11,WI_JX_6A,17,DL238,NaN,NaN,15.0,62.2
11,WI_JX_6A,17,DL238,NaN,NaN,15.5,20.6
11,WI_JX_6A,17,DL238,NaN,NaN,16.0,-14.6
11,WI_JX_6A,17,DL238,NaN,NaN,16.5,-40.7
11,WI_JX_6A,17,DL238,NaN,NaN,17.0,-63.8
11,WI_JX_6A,17,DL238,NaN,NaN,17.5,-85.2
11,WI_JX_6A,17,DL238,NaN,NaN,18.0,-102.4
11,WI_JX_6A,17,DL238,NaN,NaN,18.5,-112.4
11,WI_JX_6A,17,DL238,NaN,NaN,19.0,-111.3
11,WI_JX_6A,17,DL238,NaN,NaN,19.5,-97.1
11,WI_JX_6A,17,DL238,NaN,NaN,20.0,-75.6
11,WI_JX_6A,17,DL238,NaN,NaN,20.5,-52.5
11,WI_JX_6A,17,DL238,NaN,NaN,21.0,-36.5
11,WI_JX_6A,17,DL238,NaN,NaN,21.5,-43.1
11,WI_JX_6A,17,DL238,NaN,NaN,22.0,-71.6
11,WI_JX_6A,17,DL238,NaN,NaN,22.5,-102.9
11,WI_JX_6A,17,DL238,NaN,NaN,23.0,-120.8
11,WI_JX_6A,17,DL238,NaN,NaN,23.5,-125.5
11,WI_JX_6A,17,DL238,NaN,NaN,24.0,-127.4
11,WI_JX_6A,17,DL238,NaN,NaN,24.5,-130.8
11,WI_JX_6A,17,DL238,NaN,NaN,25.0,-133.9
11,WI_JX_6A,17,DL238,NaN,NaN,25.5,-142.0
11,WI_JX_6A,17,DL238,NaN,NaN,26.0,-155.7
11,WI_JX_6A,17,DL238,NaN,NaN,26.5,-169.2
11,WI_JX_6A,17,DL238,NaN,NaN,27.0,-179.8
11,WI_JX_6A,17,DL238,NaN,NaN,27.5,-187.5
11,WI_JX_6A,17,DL238,NaN,NaN,28.0,-193.6
11,WI_JX_6A,17,DL238,NaN,NaN,28.5,-196.2
11,WI_JX_6A,17,DL238,NaN,NaN,29.0,-192.6
11,WI_JX_6A,17,DL238,NaN,NaN,29.5,-181.7
11,WI_JX_6A,17,DL238,NaN,NaN,30.0,-162.7
11,WI_JX_6A,17,DL238,NaN,NaN,30.5,-136.2
11,WI_JX_6A,17,DL238,NaN,NaN,31.0,-107.9
11,WI_JX_6A,17,DL238,NaN,NaN,31.5,-91.9
11,WI_JX_6A,17,DL238,NaN,NaN,32.0,-91.5
11,WI_JX_6A,17,DL238,NaN,NaN,32.5,-99.2
11,WI_JX_6A,17,DL238,NaN,NaN,33.0,-107.5
11,WI_JX_6A,17,DL238,NaN,NaN,33.5,-111.3
11,WI_JX_6A,17,DL238,NaN,NaN,35.0,-112.2
11,WI_JX_6A,17,DL238,NaN,NaN,35.4,-112.0
11,WI_JX_6A,17,DL238,NaN,NaN,36.0,-112.0
11,WI_JX_6A,17,DL238,NaN,NaN,36.4,-113.6
11,WI_JX_6A,17,DL238,NaN,NaN,37.0,-118.5
11,WI_JX_6A,17,DL238,NaN,NaN,37.4,-126.6
11,WI_JX_6A,17,DL238,NaN,NaN,38.0,-135.9
11,WI_JX_6A,17,DL238,NaN,NaN,38.4,-143.7
11,WI_JX_6A,17,DL238,NaN,NaN,39.0,-148.1
11,WI_JX_6A,17,DL238,NaN,NaN,39.4,-150.1
11,WI_JX_6A,17,DL238,NaN,NaN,40.0,-149.5
11,WI_JX_6A,17,DL238,NaN,NaN,40.4,-146.0
11,WI_JX_6A,17,DL238,NaN,NaN,41.0,-141.2
11,WI_JX_6A,17,DL238,NaN,NaN,41.4,-135.3
11,WI_JX_6A,17,DL238,NaN,NaN,42.0,-124.9
11,WI_JX_6A,17,DL238,NaN,NaN,42.4,-108.2
11,WI_JX_6A,17,DL238,NaN,NaN,43.0,-89.8
11,WI_JX_6A,17,DL238,NaN,NaN,43.4,-73.9
11,WI_JX_6A,17,DL238,NaN,NaN,44.0,-62.1
11,WI_JX_6A,17,DL238,NaN,NaN,44.4,-54.6
11,WI_JX_6A,18,MY23,20.5,14.7,0.0,39848.1
11,WI_JX_6A,18,MY23,20.5,14.7,0.1,58442.3
11,WI_JX_6A,18,MY23,20.5,14.7,0.4,75071.9
11,WI_JX_6A,18,MY23,20.5,14.7,1.0,88020.8
11,WI_JX_6A,18,MY23,20.5,14.7,1.4,95551.9
11,WI_JX_6A,18,MY23,20.5,14.7,2.0,96534.0
11,WI_JX_6A,18,MY23,20.5,14.7,2.4,91727.7
11,WI_JX_6A,18,MY23,20.5,14.7,3.0,83120.2
11,WI_JX_6A,18,MY23,20.5,14.7,3.4,73420.2
11,WI_JX_6A,18,MY23,20.5,14.7,4.0,65455.0
11,WI_JX_6A,18,MY23,20.5,14.7,4.4,60953.2
11,WI_JX_6A,18,MY23,20.5,14.7,5.0,60492.2
11,WI_JX_6A,18,MY23,20.5,14.7,5.4,62695.5
11,WI_JX_6A,18,MY23,20.5,14.7,6.0,65268.4
11,WI_JX_6A,18,MY23,20.5,14.7,6.4,66923.1
11,WI_JX_6A,18,MY23,20.5,14.7,7.0,67204.4
11,WI_JX_6A,18,MY23,20.5,14.7,7.5,66044.0
11,WI_JX_6A,18,MY23,20.5,14.7,8.0,63950.8
11,WI_JX_6A,18,MY23,20.5,14.7,8.5,61140.6
11,WI_JX_6A,18,MY23,20.5,14.7,9.0,57755.4
11,WI_JX_6A,18,MY23,20.5,14.7,9.5,54064.8
11,WI_JX_6A,18,MY23,20.5,14.7,10.0,50365.3
11,WI_JX_6A,18,MY23,20.5,14.7,10.5,47139.0
11,WI_JX_6A,18,MY23,20.5,14.7,11.0,44249.9
11,WI_JX_6A,18,MY23,20.5,14.7,11.5,41329.3
11,WI_JX_6A,18,MY23,20.5,14.7,12.0,38140.2
11,WI_JX_6A,18,MY23,20.5,14.7,12.5,34841.7
11,WI_JX_6A,18,MY23,20.5,14.7,13.0,31748.9
11,WI_JX_6A,18,MY23,20.5,14.7,13.5,28843.2
11,WI_JX_6A,18,MY23,20.5,14.7,14.0,26047.9
11,WI_JX_6A,18,MY23,20.5,14.7,14.5,23363.3
11,WI_JX_6A,18,MY23,20.5,14.7,15.0,20921.4
11,WI_JX_6A,18,MY23,20.5,14.7,15.5,18733.3
11,WI_JX_6A,18,MY23,20.5,14.7,16.0,16809.2
11,WI_JX_6A,18,MY23,20.5,14.7,16.5,15119.8
11,WI_JX_6A,18,MY23,20.5,14.7,17.0,13456.6
11,WI_JX_6A,18,MY23,20.5,14.7,17.5,11673.5
11,WI_JX_6A,18,MY23,20.5,14.7,18.0,9889.9
11,WI_JX_6A,18,MY23,20.5,14.7,18.5,8261.2
11,WI_JX_6A,18,MY23,20.5,14.7,19.0,6875.5
11,WI_JX_6A,18,MY23,20.5,14.7,19.5,5819.3
11,WI_JX_6A,18,MY23,20.5,14.7,20.0,5137.7
11,WI_JX_6A,18,MY23,20.5,14.7,20.5,4721.8
11,WI_JX_6A,18,MY23,20.5,14.7,21.0,4426.4
11,WI_JX_6A,18,MY23,20.5,14.7,21.5,4176.8
11,WI_JX_6A,18,MY23,20.5,14.7,22.0,4004.6
11,WI_JX_6A,18,MY23,20.5,14.7,22.5,3879.3
11,WI_JX_6A,18,MY23,20.5,14.7,23.0,3700.1
11,WI_JX_6A,18,MY23,20.5,14.7,23.5,3439.0
11,WI_JX_6A,18,MY23,20.5,14.7,24.0,3132.4
11,WI_JX_6A,18,MY23,20.5,14.7,24.5,2790.6
11,WI_JX_6A,18,MY23,20.5,14.7,25.0,2443.1
11,WI_JX_6A,18,MY23,20.5,14.7,25.5,2150.5
11,WI_JX_6A,18,MY23,20.5,14.7,26.0,1934.4
11,WI_JX_6A,18,MY23,20.5,14.7,26.5,1771.1
11,WI_JX_6A,18,MY23,20.5,14.7,27.0,1619.0
11,WI_JX_6A,18,MY23,20.5,14.7,27.5,1460.7
11,WI_JX_6A,18,MY23,20.5,14.7,28.0,1301.5
11,WI_JX_6A,18,MY23,20.5,14.7,28.5,1144.6
11,WI_JX_6A,18,MY23,20.5,14.7,29.0,996.7
11,WI_JX_6A,18,MY23,20.5,14.7,29.5,868.7
11,WI_JX_6A,18,MY23,20.5,14.7,30.0,772.6
11,WI_JX_6A,18,MY23,20.5,14.7,30.5,714.0
11,WI_JX_6A,18,MY23,20.5,14.7,31.0,675.4
11,WI_JX_6A,18,MY23,20.5,14.7,31.5,614.6
11,WI_JX_6A,18,MY23,20.5,14.7,32.0,526.4
11,WI_JX_6A,18,MY23,20.5,14.7,32.5,442.4
11,WI_JX_6A,18,MY23,20.5,14.7,33.0,370.2
11,WI_JX_6A,18,MY23,20.5,14.7,33.5,310.9
11,WI_JX_6A,18,MY23,20.5,14.7,35.0,264.6
11,WI_JX_6A,18,MY23,20.5,14.7,35.4,232.0
11,WI_JX_6A,18,MY23,20.5,14.7,36.0,212.6
11,WI_JX_6A,18,MY23,20.5,14.7,36.4,202.8
11,WI_JX_6A,18,MY23,20.5,14.7,37.0,194.3
11,WI_JX_6A,18,MY23,20.5,14.7,37.4,177.5
11,WI_JX_6A,18,MY23,20.5,14.7,38.0,152.6
11,WI_JX_6A,18,MY23,20.5,14.7,38.4,124.8
11,WI_JX_6A,18,MY23,20.5,14.7,39.0,91.6
11,WI_JX_6A,18,MY23,20.5,14.7,39.4,55.9
11,WI_JX_6A,18,MY23,20.5,14.7,40.0,27.6
11,WI_JX_6A,18,MY23,20.5,14.7,40.4,12.9
11,WI_JX_6A,18,MY23,20.5,14.7,41.0,12.2
11,WI_JX_6A,18,MY23,20.5,14.7,41.4,18.9
11,WI_JX_6A,18,MY23,20.5,14.7,42.0,25.2
11,WI_JX_6A,18,MY23,20.5,14.7,42.4,30.8
11,WI_JX_6A,18,MY23,20.5,14.7,43.0,35.8
11,WI_JX_6A,18,MY23,20.5,14.7,43.4,37.5
11,WI_JX_6A,18,MY23,20.5,14.7,44.0,33.8
11,WI_JX_6A,18,MY23,20.5,14.7,44.4,25.2
11,WI_JX_6A,19,CB4856,NaN,NaN,0.0,27728.9
11,WI_JX_6A,19,CB4856,NaN,NaN,0.1,42383.8
11,WI_JX_6A,19,CB4856,NaN,NaN,0.4,54388.4
11,WI_JX_6A,19,CB4856,NaN,NaN,1.0,61412.8
11,WI_JX_6A,19,CB4856,NaN,NaN,1.4,61330.7
11,WI_JX_6A,19,CB4856,NaN,NaN,2.0,54271.2
11,WI_JX_6A,19,CB4856,NaN,NaN,2.4,43535.6
11,WI_JX_6A,19,CB4856,NaN,NaN,3.0,33367.9
11,WI_JX_6A,19,CB4856,NaN,NaN,3.4,26262.1
11,WI_JX_6A,19,CB4856,NaN,NaN,4.0,22833.4
11,WI_JX_6A,19,CB4856,NaN,NaN,4.4,22303.3
