device,exp,plate,row,column,strain,rep,total,temp,food,event_freq,ls,DNMF,gap_days,censor,censor_reason,event_observation_type
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,10.9215,1.08333,0,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,11.8798,1.66667,0,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,12.5465,1.20833,0,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,14.0048,0.833333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,14.1715,0.541667,0,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,14.5881,0.75,0,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,14.8381,0.0416667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,16.5048,1.83333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,20.8381,3.75,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,22.4215,2,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,23.2548,1.45833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,23.5048,6.625,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,24.5881,3.95833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,25.4631,0.916667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,25.8798,4.91667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,26.7548,2.625,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,26.9631,6.91667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,27.1298,1.58333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,27.9631,4.41667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,29.3798,7.54167,0,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,29.4631,8.33333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,32.1298,8.04167,2,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,32.7965,7.20833,2,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,32.9215,6.625,2,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,37.9215,10.75,2,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,39.6715,7.25,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::0,0,b,JU775,1,48,20,OP50-1,1,45.8381,6,0,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,12.2965,0.625,0,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,12.5048,0.666667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,13.1298,1.625,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,13.8381,0.583333,0,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,14.1715,2.54167,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,15.7965,1.41667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,19.5465,6.41667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,20.3381,1.20833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,26.7131,1.125,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,26.8798,5.70833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,26.9215,1.16667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,27.1715,6.66667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,28.0465,5.91667,0,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,28.2965,4.08333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,28.4215,10.5833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,28.7965,1.54167,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,30.0048,2.08333,0,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,31.109,6.3125,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,32.1298,5.16667,2,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,32.2548,1.14583,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,32.7548,5.66667,2,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,33.4215,13.7083,0,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,33.4215,8.625,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,33.5465,2.4375,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,36.6298,3.58333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,38.7965,12.8333,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,39.9215,11.25,2,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,40.1715,9.0625,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,40.2548,12.5833,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,40.2548,11.75,2,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,41.0048,14.625,0,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,41.1715,19.3333,2,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,41.5048,10.3958,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,41.5881,13.9167,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,42.2131,5.95833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,43.5881,17.625,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,44.2965,12,0,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,44.6298,12.5,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,45.5881,7.79167,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::1,1,b,CX11314,2,48,20,OP50-1,1,49.2548,9.75,0,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,12.5881,0.541667,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,13.2131,1.16667,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,14.4631,0.833333,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,14.8381,0.958333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,15.2548,2.875,0,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,15.2965,1.25,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,15.2965,1.625,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,15.2965,1.625,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,15.7131,2,0,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,16.2131,2.91667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,16.5881,1.875,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,17.1298,1.83333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,17.1715,2.29167,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,17.3798,0.958333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,17.4215,3.79167,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,19.7965,1.70833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,20.1298,2.04167,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,20.7965,0.0416667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,21.7965,1.83333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,22.7965,3.83333,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,23.6298,9.04167,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,23.8798,4.91667,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,24.5465,1.79167,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,24.5881,3.08333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,24.5881,7.125,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,26.1715,5,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,26.4215,7.91667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,27.2131,6.75,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,27.5881,2.33333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,27.6715,7.54167,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,27.7548,6.16667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,27.7965,4.08333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,28.5881,9.5,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,28.6715,8.58333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,29.0881,6.70833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,32.1298,6.08333,2,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,32.1298,9.79167,2,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,32.1298,9.95833,2,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,33.0881,8.375,0,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,33.6298,7.83333,2,0,,
Sirius,CENDR_012119_2,Sirius_b::2,2,b,JU2526,3,49,20,OP50-1,1,34.7548,10,2,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,13.0881,0.791667,0,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,13.2548,1.41667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,14.6298,0.625,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,14.8381,1.66667,0,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,14.9423,49709.6,0,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,15.7131,0.541667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,16.2131,1.83333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,16.5465,2.16667,0,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,18.3798,1.75,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,18.7548,0.291667,0,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,19.1298,2.70833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,19.3381,1.41667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,19.5048,0.916667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,26.6298,3.08333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,28.2548,3.125,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,32.1298,6.375,2,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,32.1298,9.70833,2,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,32.8381,4.16667,2,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,33.4215,2.3125,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,34.8798,1.66667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,35.7548,4.64583,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,36.5465,5.4375,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,36.8381,3.04167,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,37.3381,2.25,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,37.8798,0.291667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,38.2548,5.875,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,38.7965,7.6875,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,39.0465,2.33333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,39.4631,6.25,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,39.5048,2.91667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,40.8381,19.2083,2,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,40.8798,9.77083,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,41.0465,9.9375,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,42.2131,6.75,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_b::3,3,b,CX11314,3,49,20,OP50-1,1,45.8381,4.91667,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,10.286,1.83333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,10.9735,49709.6,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,11.8277,0.0416667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,12.4319,49710.2,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,12.5777,0.833333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,12.9527,0.791667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,13.036,0.791667,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,13.786,1.45833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,13.8694,1.33333,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,14.6194,1.04167,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,14.8277,4.20833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,14.8277,1.16667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,15.4944,1.29167,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,16.3694,2.625,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,16.536,0.708333,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,17.2444,1.625,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,17.4527,0.958333,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,18.661,0.333333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,18.8277,0.208333,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,26.036,0.375,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,26.2027,2.95833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,26.3694,1.75,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,26.5777,0.708333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,27.661,7.25,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,29.8694,10.2083,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,30.036,2.08333,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,30.0777,5.45833,0,0,,Observed Multiple Worm
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,32.5777,6.04167,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,32.9944,1.89583,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,33.9527,2.85417,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,34.9944,2.33333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,35.8277,4.72917,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,36.661,1.70833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,37.0777,2.25,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,37.7027,4.45833,0,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,39.286,12.2083,2,0,,
Sirius,CENDR_012119_2,Sirius_a::1,1,a,JT11398,3,45,20,OP50-1,1,41.6194,8.70833,0,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,11.0569,49710,0,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,11.8277,0.875,0,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,12.9944,0.916667,0,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,13.7027,2.33333,0,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,13.786,1.875,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,13.8277,0.375,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,14.0777,1.5,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,14.1194,1.125,0,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,14.4944,0.791667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,14.6194,1.375,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,14.7652,49709.6,0,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,14.8694,1.375,0,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,15.036,0.125,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,15.161,0.916667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,15.3277,2.33333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,15.3694,1.70833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,15.4944,1.625,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,15.786,2.45833,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,15.8277,2.41667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,16.0777,0.958333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,16.2444,2.75,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,16.7444,2.25,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,16.9944,2.08333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,17.3277,2,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,18.2027,4.66667,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,19.161,0.75,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,19.8277,0.833333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,22.1194,8.125,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,25.286,4.75,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,27.161,4.83333,0.0416667,0,,
Sirius,CENDR_012119_2,Sirius_a::2,2,a,ECA396,4,46,20,OP50-1,1,27.786,2.25,0.0416667,0,,
