gwtrait	gwchr	gwpeak	mediator	multi_abs_est	multi_padjust	var	estimate	ci_lower	ci_upper	prob	mediator_gene	e_peak	eQTL_classification
t89_mean	II	13208867	C35B1.8.1	0.0060029800161839455	0.757	NA	NA	NA	NA	NA	C35B1.8	12149641	Distant eQTL
t89_mean	II	13208867	E04F6.5a.2	0.00455823377942162	0.757	NA	NA	NA	NA	NA	acdh-12	12943220	Distant eQTL
t89_mean	II	13208867	F52G3.5.1	0.007207876642272906	0.757	NA	NA	NA	NA	NA	F52G3.5	12124018	Distant eQTL
t89_mean	II	13208867	C31C9.6.1	0.002970314896174338	0.758	NA	NA	NA	NA	NA	C31C9.6	13610515	Local eQTL
t89_mean	II	13208867	F33H2.8a.1	0.0025996755262666467	0.76	NA	NA	NA	NA	NA	F33H2.8	13273993	Distant eQTL
t89_mean	II	13208867	Y25C1A.13.1	0.002255899939022652	0.761	NA	NA	NA	NA	NA	Y25C1A.13	14258126	Distant eQTL
t89_mean	II	13208867	E02H1.4.2	0.0026016463630720347	0.763	NA	NA	NA	NA	NA	parp-2	12525946	Distant eQTL
t89_mean	II	13208867	C31C9.8.1	0.007928648626699066	0.765	NA	NA	NA	NA	NA	fbxa-169	13667668	Local eQTL
t89_mean	II	13208867	M03B6.3.1	0.007586236217380559	0.766	NA	NA	NA	NA	NA	M03B6.3	13265642	Distant eQTL
t89_mean	II	13208867	Y46G5A.18b.2	0.00620206832817162	0.769	NA	NA	NA	NA	NA	Y46G5A.18	12963684	Local eQTL
t89_mean	II	13208867	F28B3.4d.1	0.009089912622407199	0.774	NA	NA	NA	NA	NA	dip-2	12132844	Distant eQTL
t89_mean	II	13208867	F57H12.3.1	0.012278791481988455	0.775	NA	NA	NA	NA	NA	ora-1	14555009	Distant eQTL
t89_mean	II	13208867	Y46G5A.20.1	0.004940051008755578	0.775	NA	NA	NA	NA	NA	Y46G5A.20	12807953	Local eQTL
t89_mean	II	13208867	C23H3.4a.1	0.003695619812758069	0.776	NA	NA	NA	NA	NA	sptl-1	14583673	Distant eQTL
t89_mean	II	13208867	JC8.6d.1	0.005292192866216199	0.777	NA	NA	NA	NA	NA	lin-54	14951586	Distant eQTL
t89_mean	II	13208867	Y53C12A.4.2	0.0022896699197542166	0.779	NA	NA	NA	NA	NA	mop-25.2	12581425	Distant eQTL
t89_mean	II	13208867	C01G12.12	0.0024383718178529437	0.781	NA	NA	NA	NA	NA	C01G12.12	15113045	Local eQTL
t89_mean	II	13208867	R134.2	0.0019017375961813564	0.781	NA	NA	NA	NA	NA	gcy-2	9039062	Local eQTL
t89_mean	II	13208867	C44B7.2a.1	0.007877800712838568	0.785	NA	NA	NA	NA	NA	hrpl-1	10685640	Distant eQTL
t89_mean	II	13208867	C44B7.2a.1	0.007877800712838568	0.785	NA	NA	NA	NA	NA	hrpl-1	13557834	Distant eQTL
t89_mean	II	13208867	Y57A10A.31.2	0.005761638151575034	0.785	NA	NA	NA	NA	NA	Y57A10A.31	12229812	Local eQTL
t89_mean	II	13208867	2RSSE.1b.1	0.006698141848604125	0.786	NA	NA	NA	NA	NA	rga-9	14516794	Local eQTL
t89_mean	II	13208867	F57F5.3.1	0.009386246664854455	0.786	NA	NA	NA	NA	NA	F57F5.3	13273993	Distant eQTL
t89_mean	II	13208867	ZK909.4.1	0.003185596770831321	0.786	NA	NA	NA	NA	NA	ces-2	13158734	Distant eQTL
t89_mean	II	13208867	Y51H1A.3b.1	0.002366804064607702	0.787	NA	NA	NA	NA	NA	Y51H1A.3	14485466	Local eQTL
t89_mean	II	13208867	C33B4.3a.1	0.005517121903495029	0.789	NA	NA	NA	NA	NA	shn-1	11160203	Local eQTL
t89_mean	II	13208867	F08G2.2.1	0.005675182285564398	0.789	NA	NA	NA	NA	NA	his-43	13781476	Local eQTL
t89_mean	II	13208867	F14D7.2.1	0.001519594047336952	0.791	NA	NA	NA	NA	NA	F14D7.2	13507712	Distant eQTL
t89_mean	II	13208867	F32D1.11.1	0.005406149359152766	0.791	NA	NA	NA	NA	NA	F32D1.11	13265642	Distant eQTL
t89_mean	II	13208867	M03A1.7.2	0.009090371374826916	0.791	NA	NA	NA	NA	NA	dao-2	13265642	Distant eQTL
t89_mean	II	13208867	Y53F4B.13a.1	0.0017979740353939668	0.792	NA	NA	NA	NA	NA	Y53F4B.13	14906775	Local eQTL
t89_mean	II	13208867	Y57A10A.27.1	0.0034329776100470383	0.792	NA	NA	NA	NA	NA	Y57A10A.27	12326138	Local eQTL
t89_mean	II	13208867	F56A4.11	0.013544147444706302	0.793	NA	NA	NA	NA	NA	F56A4.11	13781845	Distant eQTL
t89_mean	II	13208867	T06D8.1e.1	0.010318960837664197	0.793	NA	NA	NA	NA	NA	srap-1	13108012	Distant eQTL
t89_mean	II	13208867	Y48B6A.10.1	0.003937547109248306	0.794	NA	NA	NA	NA	NA	Y48B6A.10	14179431	Local eQTL
t89_mean	II	13208867	ZK131.6.1	0.005675182285564398	0.795	NA	NA	NA	NA	NA	his-12	13781476	Local eQTL
t89_mean	II	13208867	E01G4.5.1	0.002906371833514459	0.797	NA	NA	NA	NA	NA	E01G4.5	13495889	Local eQTL
t89_mean	II	13208867	F43D9.1.1	0.0033309008702758986	0.797	NA	NA	NA	NA	NA	F43D9.1	13273993	Distant eQTL
t89_mean	II	13208867	F45F2.10.1	0.0029114132290119373	0.797	NA	NA	NA	NA	NA	F45F2.10	12708886	Distant eQTL
t89_mean	II	13208867	F58G1.9	0.0019145237908654291	0.797	NA	NA	NA	NA	NA	F58G1.9	12888576	Local eQTL
t89_mean	II	13208867	W04G3.8.1	0.012526361538873283	0.798	NA	NA	NA	NA	NA	lpr-3	13265642	Distant eQTL
t89_mean	II	13208867	Y53F4B.16	0.01780607893835474	0.798	NA	NA	NA	NA	NA	Y53F4B.16	14870791	Local eQTL
t89_mean	II	13208867	C31C9.1c.1	0.004873902304903399	0.799	NA	NA	NA	NA	NA	tag-10	13610515	Local eQTL
t89_mean	II	13208867	F01D5.2.1	0.01715656975982818	0.799	NA	NA	NA	NA	NA	F01D5.2	14014821	Local eQTL
t89_mean	II	13208867	F18A11.7	0.00377989326681147	0.8	NA	NA	NA	NA	NA	F18A11.7	13018346	Local eQTL
t89_mean	II	13208867	Y53F4B.22a.2	0.006780480577609885	0.8	NA	NA	NA	NA	NA	arp-1	14870791	Local eQTL
t89_mean	II	13208867	Y57A10A.7	0.006541927791137911	0.8	NA	NA	NA	NA	NA	Y57A10A.7	12118931	Local eQTL
t89_mean	II	13208867	Y46E12BL.4c.2	0.00352208513776392	0.801	NA	NA	NA	NA	NA	spsb-1	15112148	Local eQTL
t89_mean	II	13208867	C50E10.2a.2	0.004979605911463491	0.802	NA	NA	NA	NA	NA	C50E10.2	12609559	Local eQTL
t89_mean	II	13208867	Y18H1A.11c.1	0.0036406094534073897	0.803	NA	NA	NA	NA	NA	Y18H1A.11	12943220	Distant eQTL
t89_mean	II	13208867	ZK20.5.2	0.008119388750540866	0.803	NA	NA	NA	NA	NA	rpn-12	11908249	Local eQTL
t89_mean	II	13208867	W09H1.1a.1	0.006260298840161458	0.805	NA	NA	NA	NA	NA	W09H1.1	13519520	Local eQTL
t89_mean	II	13208867	C05C10.2a.1	0.007740468161476185	0.806	NA	NA	NA	NA	NA	C05C10.2	9581871	Local eQTL
t89_mean	II	13208867	Y38F1A.4.1	0.005232216700742661	0.806	NA	NA	NA	NA	NA	Y38F1A.4	12963684	Local eQTL
t89_mean	II	13208867	Y51B9A.5.1	0.0028213243475307425	0.806	NA	NA	NA	NA	NA	Y51B9A.5	8843293	Local eQTL
t89_mean	II	13208867	F45H10.1b.1	0.0036854173742478158	0.808	NA	NA	NA	NA	NA	alh-7	13484823	Local eQTL
t89_mean	II	13208867	Y48E1C.2.2	0.0040358822858578445	0.809	NA	NA	NA	NA	NA	Y48E1C.2	13557834	Local eQTL
t89_mean	II	13208867	Y53F4B.37.1	0.0036849623148034276	0.809	NA	NA	NA	NA	NA	gst-32	14884692	Local eQTL
t89_mean	II	13208867	Y53F4B.6	0.003972179565434165	0.813	NA	NA	NA	NA	NA	Y53F4B.6	14301652	Local eQTL
t89_mean	II	13208867	R06A4.8.2	0.006790751238063442	0.814	NA	NA	NA	NA	NA	agl-1	14090104	Local eQTL
t89_mean	II	13208867	Y48E1B.7.1	0.0018894475514753064	0.814	NA	NA	NA	NA	NA	lin-38	13610369	Local eQTL
t89_mean	II	13208867	ZK899.7.1	0.003772036269070832	0.816	NA	NA	NA	NA	NA	ZK899.7	14951586	Distant eQTL
t89_mean	II	13208867	Y57A10B.3.1	0.010070485930942123	0.817	NA	NA	NA	NA	NA	btb-14	12339125	Local eQTL
t89_mean	II	13208867	B0280.2.1	0.0011754440944338619	0.82	NA	NA	NA	NA	NA	B0280.2	13519520	Distant eQTL
t89_mean	II	13208867	C31C9.1d.1	0.005500688611814663	0.82	NA	NA	NA	NA	NA	tag-10	13632241	Local eQTL
t89_mean	II	13208867	Y110A7A.18.2	0.006638260173823974	0.822	NA	NA	NA	NA	NA	ppw-2	12203647	Distant eQTL
t89_mean	II	13208867	W01D2.2a.2	0.004389992421886012	0.824	NA	NA	NA	NA	NA	nhr-61	14962263	Local eQTL
t89_mean	II	13208867	ZK131.11b.1	0.00796349062543196	0.825	NA	NA	NA	NA	NA	ZK131.11	13817664	Local eQTL
t89_mean	II	13208867	Y38E10A.16.1	0.003362200059931277	0.826	NA	NA	NA	NA	NA	nspe-5	12609559	Local eQTL
t89_mean	II	13208867	Y81G3A.6.1	0.005884255076387281	0.829	NA	NA	NA	NA	NA	Y81G3A.6	13076727	Local eQTL
t89_mean	II	13208867	C10F3.6.2	0.0010959482286791956	0.83	NA	NA	NA	NA	NA	fut-8	13001144	Distant eQTL
t89_mean	II	13208867	ZK673.4.2	0.0048793523623688355	0.832	NA	NA	NA	NA	NA	ZK673.4	10628031	Local eQTL
t89_mean	II	13208867	T27D12.3.1	0.004934399573404922	0.837	NA	NA	NA	NA	NA	clec-144	11744122	Local eQTL
t89_mean	II	13208867	Y57A10A.16.2	0.001395941507885006	0.838	NA	NA	NA	NA	NA	trpp-5	12203344	Local eQTL
t89_mean	II	13208867	F44F4.10.1	0.002823613941634754	0.841	NA	NA	NA	NA	NA	F44F4.10	10868476	Local eQTL
t89_mean	II	13208867	F01D5.3.1	0.00392023677936997	0.844	NA	NA	NA	NA	NA	F01D5.3	14014821	Local eQTL
t89_mean	II	13208867	Y53F4B.35.1	0.0041269287996444715	0.847	NA	NA	NA	NA	NA	gst-31	14610754	Local eQTL
t89_mean	II	13208867	Y57A10A.15.1	0.0030705132422268115	0.848	NA	NA	NA	NA	NA	polg-1	12128101	Local eQTL
t89_mean	II	13208867	C14F11.6.1	0.007909341307181765	0.851	NA	NA	NA	NA	NA	C14F11.6	13265642	Distant eQTL
t89_mean	II	13208867	R05H10.5b.1	0.005476767959916496	0.852	NA	NA	NA	NA	NA	gpx-2	15113045	Local eQTL
t89_mean	II	13208867	Y17G7B.11.2	0.004514180206638981	0.852	NA	NA	NA	NA	NA	arrd-7	12061666	Local eQTL
t89_mean	II	13208867	C04H5.2.1	0.009656586552136501	0.853	NA	NA	NA	NA	NA	clec-147	14292281	Local eQTL
t89_mean	II	13208867	K04B12.3b.2	0.005034795307805972	0.853	NA	NA	NA	NA	NA	smg-8	14443859	Local eQTL
t89_mean	II	13208867	F43G6.17a.1	0.0054630834288958595	0.854	NA	NA	NA	NA	NA	F43G6.17	11818021	Local eQTL
t89_mean	II	13208867	F44G4.2.1	0.0015008387636253808	0.856	NA	NA	NA	NA	NA	F44G4.2	12713896	Distant eQTL
t89_mean	II	13208867	K04B12.3a.1	0.0034493958403294	0.856	NA	NA	NA	NA	NA	smg-8	14455896	Local eQTL
t89_mean	II	13208867	Y46G5A.5.2	0.011139973631411813	0.857	NA	NA	NA	NA	NA	pisy-1	12738776	Local eQTL
t89_mean	II	13208867	T23H2.4.1	6.958325501313198e-4	0.86	NA	NA	NA	NA	NA	mam-8	13176850	Distant eQTL
t89_mean	II	13208867	Y46G5A.18b.1	0.011736129098618469	0.861	NA	NA	NA	NA	NA	Y46G5A.18	12724884	Local eQTL
t89_mean	II	13208867	F43G6.6.1	0.004701459288194396	0.862	NA	NA	NA	NA	NA	jmjd-1.1	11795779	Local eQTL
t89_mean	II	13208867	F59A6.6b.1	0.0011923442874824401	0.862	NA	NA	NA	NA	NA	rnh-1.0	4968229	Local eQTL
t89_mean	II	13208867	ZK112.2d.1	0.0017114097292903407	0.862	NA	NA	NA	NA	NA	ncl-1	13108012	Distant eQTL
t89_mean	II	13208867	R06B9.3.2	0.014186812042587529	0.866	NA	NA	NA	NA	NA	arrd-13	13839152	Local eQTL
t89_mean	II	13208867	Y46G5A.1d.1	0.0012460328735813555	0.87	NA	NA	NA	NA	NA	tbc-17	11680925	Distant eQTL
t89_mean	II	13208867	C28H8.4.2	0.0018138302320696207	0.872	NA	NA	NA	NA	NA	erd-2.2	8279434	Distant eQTL
t89_mean	II	13208867	C27A7.6c.1	0.0017008802902225366	0.873	NA	NA	NA	NA	NA	C27A7.6	11958857	Distant eQTL
t89_mean	II	13208867	C05D12.3a.1	0.004647272968003894	0.874	NA	NA	NA	NA	NA	C05D12.3	11427374	Local eQTL
t89_mean	II	13208867	Y48C3A.18a.2	0.004655743661605832	0.876	NA	NA	NA	NA	NA	Y48C3A.18	13412550	Local eQTL
t89_mean	II	13208867	F45H10.1a.2	0.002154143488526246	0.879	NA	NA	NA	NA	NA	alh-7	13484823	Local eQTL
t89_mean	II	13208867	T01E8.6.1	0.003988920936683338	0.883	NA	NA	NA	NA	NA	mrps-14	10244954	Local eQTL
t89_mean	II	13208867	Y48B6A.6c.1	0.003176917787243041	0.883	NA	NA	NA	NA	NA	efhd-1	13949432	Local eQTL
t89_mean	II	13208867	Y48E1B.5.1	0.0017666107713712694	0.883	NA	NA	NA	NA	NA	mrpl-37	13610515	Local eQTL
t89_mean	II	13208867	F18A11.6	0.006730390889740186	0.884	NA	NA	NA	NA	NA	F18A11.6	13072177	Local eQTL
t89_mean	II	13208867	ZK1290.8.1	0.006013933969994617	0.885	NA	NA	NA	NA	NA	wrt-10	13265642	Distant eQTL
t89_mean	II	13208867	Y106G6H.12a.2	0.0011620884399562979	0.887	NA	NA	NA	NA	NA	duo-3	13133463	Distant eQTL
t89_mean	II	13208867	ZK637.12.2	0.001454559125573584	0.887	NA	NA	NA	NA	NA	ZK637.12	12716738	Distant eQTL
t89_mean	II	13208867	C04H5.7a.1	0.00302849656110862	0.888	NA	NA	NA	NA	NA	C04H5.7	15113045	Local eQTL
t89_mean	II	13208867	C03G5.9.1	0.0019127041535971913	0.89	NA	NA	NA	NA	NA	nspc-2	13222389	Distant eQTL
t89_mean	II	13208867	T05H4.7.1	0.0029559309771930455	0.892	NA	NA	NA	NA	NA	T05H4.7	14258126	Distant eQTL
t89_mean	II	13208867	C31C9.8.2	0.0032557147613285235	0.893	NA	NA	NA	NA	NA	fbxa-169	13855665	Local eQTL
t89_mean	II	13208867	Y46G5A.5.1	0.006237966187747623	0.894	NA	NA	NA	NA	NA	pisy-1	12724884	Local eQTL
t89_mean	II	13208867	M60.2.2	0.0014969170195547683	0.895	NA	NA	NA	NA	NA	endu-2	13176850	Distant eQTL
t89_mean	II	13208867	F32A11.2.1	0.002520820549663573	0.896	NA	NA	NA	NA	NA	hpr-17	13157045	Local eQTL
t89_mean	II	13208867	Y48C3A.12.1	0.0010265571042006021	0.896	NA	NA	NA	NA	NA	Y48C3A.12	13347664	Local eQTL
t89_mean	II	13208867	F54D5.11.2	0.001730796862377289	0.897	NA	NA	NA	NA	NA	gtf-2E2	11524598	Local eQTL
t89_mean	II	13208867	F32A11.4	0.002194113126337718	0.898	NA	NA	NA	NA	NA	F32A11.4	13148489	Local eQTL
t89_mean	II	13208867	Y54G9A.7.1	0.0022116780994126664	0.898	NA	NA	NA	NA	NA	Y54G9A.7	13739471	Local eQTL
t89_mean	II	13208867	H10E21.5.2	0.005636796404407472	0.9	NA	NA	NA	NA	NA	H10E21.5	13539391	Distant eQTL
t89_mean	II	13208867	C44H4.3.1	0.0049934108141498675	0.901	NA	NA	NA	NA	NA	sym-1	13273993	Distant eQTL
t89_mean	II	13208867	F08B4.2c.1	4.6085290449784407e-4	0.903	NA	NA	NA	NA	NA	cdh-5	14915657	Distant eQTL
t89_mean	II	13208867	F58G1.2a.1	0.0014055207965785598	0.903	NA	NA	NA	NA	NA	F58G1.2	12671847	Local eQTL
t89_mean	II	13208867	Y46G5A.34.2	0.0011168978954446951	0.904	NA	NA	NA	NA	NA	Y46G5A.34	12659729	Local eQTL
t89_mean	II	13208867	W09H1.6a.2	0.002870990469525112	0.905	NA	NA	NA	NA	NA	lec-1	13198189	Local eQTL
t89_mean	II	13208867	R12E2.10.1	0.0022132486664242497	0.906	NA	NA	NA	NA	NA	egg-5	13222375	Distant eQTL
t89_mean	II	13208867	Y55D9A.1c.1	0.0015012060483465643	0.906	NA	NA	NA	NA	NA	efa-6	11958857	Distant eQTL
t89_mean	II	13208867	T06G6.6b.1	0.0037603219231256493	0.908	NA	NA	NA	NA	NA	T06G6.6	13265642	Distant eQTL
t89_mean	II	13208867	F42G4.7.1	0.006918134483176728	0.91	NA	NA	NA	NA	NA	F42G4.7	13018346	Local eQTL
t89_mean	II	13208867	W01G7.2	0.003112051492378686	0.91	NA	NA	NA	NA	NA	W01G7.2	14033505	Local eQTL
t89_mean	II	13208867	Y81G3A.1.1	0.0020543380307816877	0.91	NA	NA	NA	NA	NA	Y81G3A.1	13366101	Local eQTL
t89_mean	II	13208867	C42C1.11c.2	0.0013229495151627438	0.912	NA	NA	NA	NA	NA	ltah-1.1	12797310	Distant eQTL
t89_mean	II	13208867	W06F12.1d.2	0.0023696193868022234	0.916	NA	NA	NA	NA	NA	lit-1	13342336	Distant eQTL
t89_mean	II	13208867	E01G4.1a.1	0.0021291482641076086	0.917	NA	NA	NA	NA	NA	tbc-14	13510131	Local eQTL
t89_mean	II	13208867	Y48E1C.4a.2	7.421957394659543e-4	0.918	NA	NA	NA	NA	NA	Y48E1C.4	13477760	Local eQTL
t89_mean	II	13208867	K04B12.2a.2	0.00467073562494274	0.921	NA	NA	NA	NA	NA	K04B12.2	14451415	Local eQTL
t89_mean	II	13208867	B0511.10.1	0.001989096880187665	0.925	NA	NA	NA	NA	NA	eif-3.E	13234805	Distant eQTL
t89_mean	II	13208867	F40F9.10.1	0.0013627455652544288	0.929	NA	NA	NA	NA	NA	F40F9.10	14485466	Distant eQTL
t89_mean	II	13208867	Y46G5A.6	0.0016892247754608121	0.93	NA	NA	NA	NA	NA	Y46G5A.6	12801660	Local eQTL
t89_mean	II	13208867	E01G4.1a.2	9.710220726966245e-4	0.931	NA	NA	NA	NA	NA	tbc-14	13510131	Local eQTL
t89_mean	II	13208867	B0273.2.1	0.0010071250983188596	0.932	NA	NA	NA	NA	NA	puf-7	12759806	Distant eQTL
t89_mean	II	13208867	Y54E2A.9.2	0.0025900170402146706	0.932	NA	NA	NA	NA	NA	Y54E2A.9	14572783	Local eQTL
t89_mean	II	13208867	W01D2.2a.1	0.0014719131033441727	0.933	NA	NA	NA	NA	NA	nhr-61	14350489	Local eQTL
t89_mean	II	13208867	Y48E1C.2.1	0.0011818052271007533	0.938	NA	NA	NA	NA	NA	Y48E1C.2	13557834	Local eQTL
t89_mean	II	13208867	Y57A10B.1.1	8.363291693380421e-4	0.941	NA	NA	NA	NA	NA	marc-5	12338473	Local eQTL
t89_mean	II	13208867	2RSSE.3	0.002798178890883281	0.942	NA	NA	NA	NA	NA	2RSSE.3	14884692	Local eQTL
t89_mean	II	13208867	F57C2.2.1	2.939150534938778e-4	0.944	NA	NA	NA	NA	NA	btb-19	13934817	Local eQTL
t89_mean	II	13208867	Y46G5A.14.2	0.0011889701728785191	0.944	NA	NA	NA	NA	NA	Y46G5A.14	12775053	Local eQTL
t89_mean	II	13208867	H14N18.4b.1	1.489048698740884e-4	0.945	NA	NA	NA	NA	NA	H14N18.4	12428734	Distant eQTL
t89_mean	II	13208867	ZK783.1g.1	4.613027119592418e-4	0.946	NA	NA	NA	NA	NA	fbn-1	13339660	Distant eQTL
t89_mean	II	13208867	Y46G5A.25	6.269948143986362e-4	0.947	NA	NA	NA	NA	NA	snf-4	13107698	Local eQTL
t89_mean	II	13208867	C14A4.3.2	3.035559149115933e-4	0.95	NA	NA	NA	NA	NA	algn-9	12716738	Distant eQTL
t89_mean	II	13208867	Y57A10A.27.2	0.0010868740914446026	0.95	NA	NA	NA	NA	NA	Y57A10A.27	12314626	Local eQTL
t89_mean	II	13208867	Y48E1B.10.1	0.002321775049354195	0.951	NA	NA	NA	NA	NA	gst-20	13605531	Local eQTL
t89_mean	II	13208867	W01D2.2c.1	8.466688395058954e-4	0.958	NA	NA	NA	NA	NA	nhr-61	14653887	Local eQTL
t89_mean	II	13208867	C54G4.7.2	8.754368521283771e-4	0.959	NA	NA	NA	NA	NA	C54G4.7	13878919	Distant eQTL
t89_mean	II	13208867	F52F10.4a.1	0.0025002155568107096	0.96	NA	NA	NA	NA	NA	oac-32	13053228	Distant eQTL
t89_mean	II	13208867	R06B9.3.1	0.0036159604341304222	0.96	NA	NA	NA	NA	NA	arrd-13	13839152	Local eQTL
t89_mean	II	13208867	F46C8.6.1	0.0025958537141645946	0.964	NA	NA	NA	NA	NA	dpy-7	13265642	Distant eQTL
t89_mean	II	13208867	Y46G5A.15.1	0.0011791257866325142	0.964	NA	NA	NA	NA	NA	Y46G5A.15	12799356	Local eQTL
t89_mean	II	13208867	C34G6.6a.2	0.0018153564591618218	0.967	NA	NA	NA	NA	NA	noah-1	13265642	Distant eQTL
t89_mean	II	13208867	F27C8.2.1	7.515542140423481e-4	0.97	NA	NA	NA	NA	NA	F27C8.2	13265642	Distant eQTL
t89_mean	II	13208867	Y48B6A.11.2	4.0084011646210067e-4	0.97	NA	NA	NA	NA	NA	jmjd-2	14223597	Local eQTL
t89_mean	II	13208867	ZK131.11b.2	4.511914752011152e-4	0.97	NA	NA	NA	NA	NA	ZK131.11	13850870	Local eQTL
t89_mean	II	13208867	Y46G5A.12.1	5.523185692224835e-5	0.971	NA	NA	NA	NA	NA	vps-2	12786409	Local eQTL
t89_mean	II	13208867	Y6D1A.1.1	2.5146030268662626e-4	0.971	NA	NA	NA	NA	NA	Y6D1A.1	11807503	Local eQTL
t89_mean	II	13208867	W04A8.1a.1	3.6474827113762865e-4	0.973	NA	NA	NA	NA	NA	W04A8.1	12716738	Distant eQTL
t89_mean	II	13208867	Y54G2A.76.1	9.911026425024805e-4	0.974	NA	NA	NA	NA	NA	Y54G2A.76	13265642	Distant eQTL
t89_mean	II	13208867	Y57A10A.25.2	9.966929684560158e-5	0.975	NA	NA	NA	NA	NA	parn-2	12247349	Local eQTL
t89_mean	II	13208867	Y54G11A.6.1	2.0908666633565572e-4	0.979	NA	NA	NA	NA	NA	ctl-1	14625147	Local eQTL
t89_mean	II	13208867	Y47D3B.1.1	4.810858375521283e-4	0.981	NA	NA	NA	NA	NA	subs-4	15120251	Distant eQTL
t89_mean	II	13208867	Y51H1A.5.2	2.4724652805396396e-4	0.982	NA	NA	NA	NA	NA	hda-10	13859320	Local eQTL
t89_mean	II	13208867	Y54G11A.6.2	1.581953143414801e-4	0.984	NA	NA	NA	NA	NA	ctl-1	14625147	Local eQTL
t89_mean	II	13208867	R155.1a.2	5.870582730385075e-4	0.985	NA	NA	NA	NA	NA	mboa-6	12001295	Distant eQTL
t89_mean	II	13208867	C07H6.2.1	1.5409821507475523e-4	0.99	NA	NA	NA	NA	NA	C07H6.2	13557834	Distant eQTL
t89_mean	II	13208867	F54D5.2.1	6.9616884760033245e-6	0.991	NA	NA	NA	NA	NA	F54D5.2	10967877	Local eQTL
t89_mean	II	13208867	Y39G8C.4.1	1.3833715914919026e-4	0.991	NA	NA	NA	NA	NA	col-87	14405950	Local eQTL
t89_mean	II	13208867	F44E5.3	3.6409801570368627e-4	0.992	NA	NA	NA	NA	NA	F44E5.3	11703916	Local eQTL
t89_mean	II	13208867	T06D8.10.2	2.9501159096852246e-4	0.995	NA	NA	NA	NA	NA	T06D8.10	13176850	Distant eQTL
t89_mean	II	13208867	Y57A10A.6	1.2071389723094804e-5	0.996	NA	NA	NA	NA	NA	Y57A10A.6	12170754	Local eQTL
t89_mean	II	13208867	W01F3.3h.1	1.3543397733320709e-5	0.999	NA	NA	NA	NA	NA	mlt-11	13325346	Distant eQTL
t89_mean	II	873169	AC8.12	0.15227659347071523	0.005	med	-0.1756378835167251	-0.3390648243216275	-0.04376789824821617	0.02	AC8.12	3333899	Distant eQTL
t89_mean	II	873169	AC8.12	0.15227659347071523	0.005	direct	0.7079375781085335	0.37410226725250434	1.0348607130998495	0	AC8.12	3333899	Distant eQTL
t89_mean	II	873169	AC8.12	0.15227659347071523	0.005	total	0.5322996945918085	0.23087205614362802	0.8449411457580861	0	AC8.12	3333899	Distant eQTL
t89_mean	II	873169	AC8.12	0.15227659347071523	0.005	prop_med	-0.3299605190482256	-0.9704509942369985	-0.09151096386897192	0.02	AC8.12	3333899	Distant eQTL
t89_mean	II	873169	AC8.7	0.15227659347071523	0.005	med	-0.1756378835167251	-0.33396861118857907	-0.03444190924096258	0.01	AC8.7	3333899	Distant eQTL
t89_mean	II	873169	AC8.7	0.15227659347071523	0.005	direct	0.7079375781085335	0.37563382867397527	1.0099939249856795	0	AC8.7	3333899	Distant eQTL
t89_mean	II	873169	AC8.7	0.15227659347071523	0.005	total	0.5322996945918084	0.21525414141877583	0.8267609758885129	0	AC8.7	3333899	Distant eQTL
t89_mean	II	873169	AC8.7	0.15227659347071523	0.005	prop_med	-0.3299605190482257	-1.059237320633442	-0.051071553659612176	0.01	AC8.7	3333899	Distant eQTL
t89_mean	II	873169	C32B5.1b.1	0.17142525381998328	0.019	med	0.20981270313032313	0.013963302023971854	0.5580745182494596	0.022	fbxc-40	3564964	Distant eQTL
t89_mean	II	873169	C32B5.1b.1	0.17142525381998328	0.019	direct	0.3224869914614864	-0.05143745305694847	0.5865120383748639	0.07	fbxc-40	3564964	Distant eQTL
t89_mean	II	873169	C32B5.1b.1	0.17142525381998328	0.019	total	0.5322996945918095	0.24229014413098354	0.8534770749549973	0	fbxc-40	3564964	Distant eQTL
t89_mean	II	873169	C32B5.1b.1	0.17142525381998328	0.019	prop_med	0.39416273438070754	0.04518326009178267	1.1135575011055925	0.022	fbxc-40	3564964	Distant eQTL
t89_mean	II	873169	K01A2.8c.1	0.10291076386590127	0.027	med	0.12503814938106877	0.016704264958999692	0.2671941196326819	0.02	mps-2	88086	Local eQTL
t89_mean	II	873169	K01A2.8c.1	0.10291076386590127	0.027	direct	0.40318529679020104	0.04390282047681803	0.8235208710621859	0.03	mps-2	88086	Local eQTL
t89_mean	II	873169	K01A2.8c.1	0.10291076386590127	0.027	total	0.5282234461712698	0.18095759276621146	0.9080333569659721	0.002	mps-2	88086	Local eQTL
t89_mean	II	873169	K01A2.8c.1	0.10291076386590127	0.027	prop_med	0.23671450081851672	0.02750830238747697	0.8119687973166292	0.022	mps-2	88086	Local eQTL
t89_mean	II	873169	T28A11.21.2	0.09267389340535155	0.043	med	0.09888896215838419	-0.04011831792362947	0.2977374959110985	0.178	fbxa-64	1488875	Distant eQTL
t89_mean	II	873169	T28A11.21.2	0.09267389340535155	0.043	direct	0.487665739041929	0.12408278337223466	0.8733314390523692	0.016	fbxa-64	1488875	Distant eQTL
t89_mean	II	873169	T28A11.21.2	0.09267389340535155	0.043	total	0.5865547012003132	0.22024082266820094	0.9462706180140742	0.004	fbxa-64	1488875	Distant eQTL
